annotation_id,annotator,created_at,duygu_label,hizmet_label,id,kullanım_label,lead_time,text,updated_at
3106.0,1.0,2024-08-05T15:13:17.386626Z,"[{""start"":38,""end"":42,""text"":""iade"",""labels"":[""negative""]},{""start"":88,""end"":95,""text"":""tavsiye"",""labels"":[""negative""]}]",,18695.0,"[{""start"":38,""end"":42,""text"":""iade"",""labels"":[""Performans""]},{""start"":88,""end"":95,""text"":""tavsiye"",""labels"":[""Performans""]}]",28.752,arkadaş sağ taraf gelen tıkırtı sebep iade et ürün bir sat al yine aynı sorunlu almayın tavsiye etmiyorum uğraşmayacağım bir göndermeyle,2024-08-05T15:13:17.386626Z
3107.0,1.0,2024-08-05T15:13:33.255816Z,"[{""start"":18,""end"":38,""text"":""iade kabul etmediler"",""labels"":[""negative""]},{""start"":11,""end"":17,""text"":""gönder"",""labels"":[""negative""]}]","[{""start"":18,""end"":38,""text"":""iade kabul etmediler"",""labels"":[""İade sürecindeki müşteri hizmetleri""]},{""start"":11,""end"":17,""text"":""gönder"",""labels"":[""Teslimat ve Paketleme""]}]",18696.0,,15.287,çizik ürün gönder iade kabul etmediler 0 puan,2024-08-05T15:13:33.255816Z
3108.0,1.0,2024-08-05T15:14:07.773897Z,"[{""start"":0,""end"":4,""text"":""sarj"",""labels"":[""negative""]},{""start"":19,""end"":22,""text"":""gel"",""labels"":[""negative""]},{""start"":23,""end"":27,""text"":""iade"",""labels"":[""negative""]},{""start"":33,""end"":42,""text"":""yapilmadi"",""labels"":[""negative""]},{""start"":43,""end"":59,""text"":""ugrastiriyorlar "",""labels"":[""negative""]}]","[{""start"":19,""end"":22,""text"":""gel"",""labels"":[""Teslimat ve Paketleme""]},{""start"":33,""end"":42,""text"":""yapilmadi"",""labels"":[""İade sürecindeki müşteri hizmetleri""]},{""start"":43,""end"":59,""text"":""ugrastiriyorlar "",""labels"":[""İade sürecindeki müşteri hizmetleri""]}]",18697.0,"[{""start"":0,""end"":4,""text"":""sarj"",""labels"":[""Pil Ömrü""]},{""start"":23,""end"":27,""text"":""iade"",""labels"":[""Performans""]}]",33.909,sarj olmuyor bozuk gel iade iste yapilmadi ugrastiriyorlar şu,2024-08-05T15:14:07.773897Z
3109.0,1.0,2024-08-05T15:14:36.172100Z,"[{""start"":23,""end"":26,""text"":""gel"",""labels"":[""negative""]},{""start"":37,""end"":45,""text"":""bağlanma"",""labels"":[""negative""]},{""start"":213,""end"":217,""text"":""iade"",""labels"":[""negative""]}]","[{""start"":23,""end"":26,""text"":""gel"",""labels"":[""Teslimat ve Paketleme""]}]",18698.0,"[{""start"":37,""end"":45,""text"":""bağlanma"",""labels"":[""Bağlantı kalitesi""]},{""start"":213,""end"":217,""text"":""iade"",""labels"":[""Performans""]}]",26.797,kutu aç darbe al şekil gel bluetooth bağlanma problem yaşa resmi distribütör firma garanti yok usta bilgi teknoloji bir yer garanti ara durum anla teknik servis numara ver ara çal çal çal kapa memnun değilim ürün iade et,2024-08-05T15:14:36.172100Z
3110.0,1.0,2024-08-05T15:15:05.856856Z,"[{""start"":19,""end"":31,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":36,""end"":52,""text"":""malzeme kalitesi"",""labels"":[""negative""]}]",,18699.0,"[{""start"":19,""end"":31,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]},{""start"":36,""end"":52,""text"":""malzeme kalitesi"",""labels"":[""Gürültü Önleyici""]}]",29.079,1 ay dönme yer kop ses kalitesi iyi malzeme kalitesi vasat garanti aztekiletisime gönder tamir yok biz de ürün yar fiyatini ver yenisiyle deriş rezil vasat,2024-08-05T15:15:05.856856Z
3111.0,1.0,2024-08-05T15:15:29.519898Z,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""negative""]},{""start"":23,""end"":40,""text"":""iade kabul olmadı"",""labels"":[""negative""]},{""start"":117,""end"":123,""text"":""satıcı"",""labels"":[""negative""]}]","[{""start"":23,""end"":40,""text"":""iade kabul olmadı"",""labels"":[""İade sürecindeki müşteri hizmetleri""]},{""start"":117,""end"":123,""text"":""satıcı"",""labels"":[""Satıcı""]}]",18700.0,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""Performans""]}]",23.039,ürün bozuk gel kutu aç iade kabul olmadı servis ürün ilgilenmiyoruz şekil savun firma kendi sakın almayın muhatap kö satıcı kötü,2024-08-05T15:15:29.519898Z
3112.0,1.0,2024-08-05T15:15:42.800688Z,"[{""start"":17,""end"":22,""text"":""kulak"",""labels"":[""negative""]}]",,18701.0,"[{""start"":17,""end"":22,""text"":""kulak"",""labels"":[""Performans""]}]",12.654,almayın 1 ay bir kulak boz kendi tamir götür yad çöp at,2024-08-05T15:15:42.800688Z
3113.0,1.0,2024-08-05T15:16:04.384520Z,"[{""start"":55,""end"":61,""text"":""iademi"",""labels"":[""negative""]},{""start"":62,""end"":68,""text"":""reddet"",""labels"":[""negative""]},{""start"":0,""end"":4,""text"":""alet"",""labels"":[""negative""]}]","[{""start"":62,""end"":68,""text"":""reddet"",""labels"":[""İade sürecindeki müşteri hizmetleri""]}]",18702.0,"[{""start"":55,""end"":61,""text"":""iademi"",""labels"":[""Performans""]},{""start"":0,""end"":4,""text"":""alet"",""labels"":[""Performans""]}]",21.036,alet bozuk arkadaş sadece kırmızı iş yan be çelişmiyor iademi reddet bird rezillik,2024-08-05T15:16:04.384520Z
3114.0,1.0,2024-08-05T15:18:10.176555Z,"[{""start"":29,""end"":36,""text"":""tavsiye"",""labels"":[""negative""]},{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""negative""]},{""start"":11,""end"":17,""text"":""gönder"",""labels"":[""negative""]}]","[{""start"":11,""end"":17,""text"":""gönder"",""labels"":[""Teslimat ve Paketleme""]}]",18703.0,"[{""start"":29,""end"":36,""text"":""tavsiye"",""labels"":[""Performans""]},{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""Performans""]}]",125.156,ürün bozuk gönder kesinlikle tavsiye etmiyorum,2024-08-05T15:18:10.176555Z
3115.0,1.0,2024-08-05T15:18:30.540218Z,"[{""start"":6,""end"":9,""text"":""gel"",""labels"":[""negative""]},{""start"":10,""end"":14,""text"":""şarj"",""labels"":[""negative""]},{""start"":38,""end"":42,""text"":""iade"",""labels"":[""negative""]}]","[{""start"":6,""end"":9,""text"":""gel"",""labels"":[""Teslimat ve Paketleme""]}]",18704.0,"[{""start"":6,""end"":9,""text"":""gel"",""labels"":[""Performans""]},{""start"":10,""end"":14,""text"":""şarj"",""labels"":[""Pil Ömrü""]},{""start"":38,""end"":42,""text"":""iade"",""labels"":[""Performans""]}]",19.7,bozuk gel şarj almıyor açılmıyor geri iade an,2024-08-05T15:18:30.540542Z
3116.0,1.0,2024-08-05T15:19:04.217748Z,"[{""start"":0,""end"":6,""text"":""satıcı"",""labels"":[""negative""]},{""start"":12,""end"":16,""text"":""ürün"",""labels"":[""negative""]},{""start"":50,""end"":54,""text"":""ürün"",""labels"":[""negative""]},{""start"":66,""end"":70,""text"":""ürün"",""labels"":[""negative""]}]","[{""start"":0,""end"":6,""text"":""satıcı"",""labels"":[""Satıcı""]}]",18705.0,"[{""start"":12,""end"":16,""text"":""ürün"",""labels"":[""Performans""]},{""start"":50,""end"":54,""text"":""ürün"",""labels"":[""Performans""]},{""start"":66,""end"":70,""text"":""ürün"",""labels"":[""Performans""]}]",33.088,satıcı kötü ürün garanti kullanmadı teknik servis ürün düzeltmedi ürün kendi boz ayrıca,2024-08-05T15:19:04.217748Z
3117.0,1.0,2024-08-05T15:20:12.355910Z,"[{""start"":32,""end"":43,""text"":""cızırtı ses"",""labels"":[""negative""]},{""start"":57,""end"":60,""text"":""ses"",""labels"":[""negative""]},{""start"":70,""end"":78,""text"":""tasarımı"",""labels"":[""negative""]},{""start"":101,""end"":109,""text"":""orijinal"",""labels"":[""negative""]},{""start"":134,""end"":138,""text"":""ürün"",""labels"":[""negative""]},{""start"":143,""end"":147,""text"":""iade"",""labels"":[""negative""]},{""start"":18,""end"":23,""text"":""bağla"",""labels"":[""positive""]}]","[{""start"":101,""end"":109,""text"":""orijinal"",""labels"":[""Orjinallik""]}]",18706.0,"[{""start"":32,""end"":43,""text"":""cızırtı ses"",""labels"":[""Ses kalitesi""]},{""start"":57,""end"":60,""text"":""ses"",""labels"":[""Ses kalitesi""]},{""start"":70,""end"":78,""text"":""tasarımı"",""labels"":[""Tasarım""]},{""start"":134,""end"":138,""text"":""ürün"",""labels"":[""Performans""]},{""start"":143,""end"":147,""text"":""iade"",""labels"":[""Performans""]},{""start"":18,""end"":23,""text"":""bağla"",""labels"":[""Bağlantı kalitesi""]}]",67.467,az kullan telefon bağla bulanık cızırtı ses gel müzik aç ses alamadım tasarımı bir garip kullanışsız orijinal ol düşünmüyorum hasarlı ürün sat iade et,2024-08-05T15:20:12.355910Z
3118.0,1.0,2024-08-05T15:31:48.517330Z,"[{""start"":32,""end"":36,""text"":""ulaş"",""labels"":[""positive""]},{""start"":56,""end"":60,""text"":""şarj"",""labels"":[""negative""]},{""start"":76,""end"":80,""text"":""iade"",""labels"":[""negative""]},{""start"":84,""end"":98,""text"":""kabul edilmedi"",""labels"":[""negative""]}]","[{""start"":32,""end"":36,""text"":""ulaş"",""labels"":[""Teslimat ve Paketleme""]},{""start"":84,""end"":98,""text"":""kabul edilmedi"",""labels"":[""İade sürecindeki müşteri hizmetleri""]}]",18707.0,"[{""start"":56,""end"":60,""text"":""şarj"",""labels"":[""Pil Ömrü""]},{""start"":76,""end"":80,""text"":""iade"",""labels"":[""Performans""]}]",695.564,kesinlikle almayınnnnnn ürün el ulaş sorunsuz bozuk çık şarj olmuyor tabiki iade et kabul edilmedi bir sürü saçma sapan gerekçe yok ürün içerik eksik yok orijinal kutu değil yok tekrar sat uygun değil bozuk ürün gönder kabul etmiyorsunuz,2024-08-05T15:31:48.517330Z
3120.0,1.0,2024-08-05T15:32:34.853916Z,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""negative""]}]",,18709.0,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""Performans""]}]",24.832,ürün kusurlu gel para iade iste sor onarım yap geri gondermisler kullanılan ürün yiipranmiş med gel para iade yerine ürün servis yollamışlar düşün başkasinin ürün yolla,2024-08-05T15:32:34.853916Z
3121.0,1.0,2024-08-05T15:33:12.005055Z,"[{""start"":68,""end"":72,""text"":""ürün"",""labels"":[""negative""]}]",,18710.0,"[{""start"":68,""end"":72,""text"":""ürün"",""labels"":[""Performans""]}]",36.536,el ulaşan ürün kutu içeri bulunan kullanma uzun madde uymama rağmen ürün çalıştıramadım ürün değişim talep et,2024-08-05T15:33:12.005055Z
3122.0,1.0,2024-08-05T15:33:26.150972Z,"[{""start"":0,""end"":6,""text"":""kalite"",""labels"":[""neutral""]}]",,18711.0,"[{""start"":0,""end"":6,""text"":""kalite"",""labels"":[""Performans""]}]",13.545,kalite çok sağlam diyemeyecegim çok kolay kiril,2024-08-05T15:33:26.150972Z
3123.0,1.0,2024-08-05T15:33:34.535679Z,"[{""start"":0,""end"":10,""text"":""dışarı ses"",""labels"":[""negative""]}]",,18712.0,"[{""start"":0,""end"":10,""text"":""dışarı ses"",""labels"":[""Gürültü Önleyici""]}]",7.814,dışarı ses ver,2024-08-05T15:33:34.535679Z
3124.0,1.0,2024-08-05T15:33:49.300193Z,"[{""start"":14,""end"":19,""text"":""bağla"",""labels"":[""positive""]}]",,18713.0,"[{""start"":14,""end"":19,""text"":""bağla"",""labels"":[""Bağlantı kalitesi""]}]",14.157,iyi bluetooth bağla yor,2024-08-05T15:33:49.300193Z
3125.0,1.0,2024-08-05T15:34:53.910018Z,"[{""start"":37,""end"":43,""text"":""dışarı"",""labels"":[""negative""]},{""start"":108,""end"":116,""text"":""kulaklık"",""labels"":[""positive""]}]",,18714.0,"[{""start"":37,""end"":43,""text"":""dışarı"",""labels"":[""Gürültü Önleyici""]},{""start"":108,""end"":116,""text"":""kulaklık"",""labels"":[""Performans""]}]",64.069,büyük beklenti girmeyin de ses aşırı dışarı ver yüz ses aç çekin sefer dışardaki ses dinle şe duymuyorsunuz kulaklık iyi performans sağla emin ol,2024-08-05T15:34:53.910018Z
3126.0,1.0,2024-08-05T15:35:33.160037Z,"[{""start"":18,""end"":23,""text"":""kulak"",""labels"":[""negative""]},{""start"":44,""end"":54,""text"":""dışarı ses"",""labels"":[""negative""]},{""start"":59,""end"":69,""text"":""dışarı ses"",""labels"":[""negative""]}]",,18715.0,"[{""start"":18,""end"":23,""text"":""kulak"",""labels"":[""Konfor""]},{""start"":44,""end"":54,""text"":""dışarı ses"",""labels"":[""Gürültü Önleyici""]}]",38.523,güzel uzun kullan kulak ağrı yap yüksek ses dışarı ses ver dışarı ses duy puan kır,2024-08-05T15:35:33.160037Z
3127.0,1.0,2024-08-05T15:36:19.893858Z,"[{""start"":0,""end"":10,""text"":""dışarı ses"",""labels"":[""negative""]},{""start"":48,""end"":53,""text"":""fiyat"",""labels"":[""negative""]},{""start"":71,""end"":75,""text"":""ürün"",""labels"":[""negative""]}]","[{""start"":48,""end"":53,""text"":""fiyat"",""labels"":[""Fiyat""]}]",18716.0,"[{""start"":0,""end"":10,""text"":""dışarı ses"",""labels"":[""Gürültü Önleyici""]},{""start"":71,""end"":75,""text"":""ürün"",""labels"":[""Performans""]}]",45.938,dışarı ses ver 500tl iken al yaklaşık 1000tl ol fiyat değmez başka bir ürün al tavsiye et,2024-08-05T15:36:19.893858Z
3128.0,1.0,2024-08-05T15:36:39.150101Z,"[{""start"":5,""end"":12,""text"":""tavsiye"",""labels"":[""negative""]},{""start"":69,""end"":74,""text"":""kulak"",""labels"":[""negative""]}]",,18717.0,"[{""start"":5,""end"":12,""text"":""tavsiye"",""labels"":[""Performans""]},{""start"":69,""end"":74,""text"":""kulak"",""labels"":[""Konfor""]}]",18.715,ürün tavsiye etmiyorum gerçek büyük heves al 1 ay kullan büyük sorun kulak ağrı asker q35 geç çok memnun,2024-08-05T15:36:39.150101Z
3129.0,1.0,2024-08-05T15:37:04.566411Z,"[{""start"":12,""end"":20,""text"":""kulaklık"",""labels"":[""negative""]}]",,18718.0,"[{""start"":12,""end"":20,""text"":""kulaklık"",""labels"":[""Performans""]}]",24.785,tıkırtı gel kulaklık,2024-08-05T15:37:04.566411Z
3130.0,1.0,2024-08-05T15:37:32.402455Z,"[{""start"":55,""end"":59,""text"":""şarj"",""labels"":[""negative""]}]",,18719.0,"[{""start"":55,""end"":59,""text"":""şarj"",""labels"":[""Pil Ömrü""]}]",27.277,2 aralık 2022 tarih sat al 1 5 aylık kullanım kulaklık şarj ol aç,2024-08-05T15:37:32.402455Z
3131.0,1.0,2024-08-05T15:37:57.217163Z,"[{""start"":0,""end"":21,""text"":""fiyat göre performans"",""labels"":[""negative""]},{""start"":51,""end"":65,""text"":""iade alınmıyor"",""labels"":[""negative""]},{""start"":66,""end"":74,""text"":""trendyol"",""labels"":[""negative""]}]","[{""start"":0,""end"":21,""text"":""fiyat göre performans"",""labels"":[""Fiyat""]},{""start"":51,""end"":65,""text"":""iade alınmıyor"",""labels"":[""İade sürecindeki müşteri hizmetleri""]},{""start"":66,""end"":74,""text"":""trendyol"",""labels"":[""Satıcı""]}]",18720.0,,24.263,fiyat göre performans düşük ayrıca paket açtığımız iade alınmıyor trendyol üzeri elektronik alışveriş tamamen pişmanlık,2024-08-05T15:37:57.217163Z
3132.0,1.0,2024-08-05T15:38:22.136744Z,"[{""start"":43,""end"":53,""text"":""dışarı ses"",""labels"":[""negative""]},{""start"":123,""end"":128,""text"":""kulak"",""labels"":[""negative""]}]",,18721.0,"[{""start"":43,""end"":53,""text"":""dışarı ses"",""labels"":[""Gürültü Önleyici""]},{""start"":123,""end"":128,""text"":""kulak"",""labels"":[""Konfor""]}]",24.311,sessiz ortam kullanamayacağınızı göz al al dışarı ses ver otobüs duyulmuyor sessiz bir oda duy ses 2 saat tak mümkün değil kulak acıt,2024-08-05T15:38:22.136744Z
3133.0,1.0,2024-08-05T15:38:41.358670Z,"[{""start"":35,""end"":41,""text"":""dışarı"",""labels"":[""negative""]}]",,18722.0,"[{""start"":35,""end"":41,""text"":""dışarı"",""labels"":[""Gürültü Önleyici""]}]",18.637,ses dinlemek mümkün değil ses full dışarı kadar para ver,2024-08-05T15:38:41.358670Z
3134.0,1.0,2024-08-05T15:39:31.593349Z,"[{""start"":0,""end"":13,""text"":""ses cizirtili"",""labels"":[""negative""]},{""start"":23,""end"":28,""text"":""fiyat"",""labels"":[""negative""]},{""start"":46,""end"":51,""text"":""sahte"",""labels"":[""negative""]},{""start"":65,""end"":69,""text"":""iade"",""labels"":[""negative""]}]","[{""start"":23,""end"":28,""text"":""fiyat"",""labels"":[""Fiyat""]},{""start"":46,""end"":51,""text"":""sahte"",""labels"":[""Orjinallik""]}]",18723.0,"[{""start"":0,""end"":13,""text"":""ses cizirtili"",""labels"":[""Ses kalitesi""]},{""start"":65,""end"":69,""text"":""iade"",""labels"":[""Performans""]}]",49.593,ses cizirtili müzik al fiyat asla asla değmez sahte ol düşün bir iade düşün maalesef,2024-08-05T15:39:31.594096Z
3135.0,1.0,2024-08-05T15:39:47.461013Z,"[{""start"":10,""end"":14,""text"":""iade"",""labels"":[""negative""]},{""start"":15,""end"":18,""text"":""baş"",""labels"":[""negative""]}]",,18724.0,"[{""start"":10,""end"":14,""text"":""iade"",""labels"":[""Performans""]},{""start"":15,""end"":18,""text"":""baş"",""labels"":[""Konfor""]}]",15.288,sevemedik iade baş durmuyor kay,2024-08-05T15:39:47.461013Z
3136.0,1.0,2024-08-05T15:40:01.943318Z,"[{""start"":29,""end"":33,""text"":""şarj"",""labels"":[""negative""]}]",,18725.0,"[{""start"":29,""end"":33,""text"":""şarj"",""labels"":[""Pil Ömrü""]}]",13.899,yaklaşık 1 ay al ol kulaklık şarj olmuyor kırmızı ışık yan 5 saniye yan sön kapa konu hak ulaş garanti ye yollamak iste teşekkür,2024-08-05T15:40:01.943318Z
3137.0,1.0,2024-08-05T15:40:17.290208Z,"[{""start"":45,""end"":53,""text"":""kulaklık"",""labels"":[""neutral""]},{""start"":0,""end"":7,""text"":""görüntü"",""labels"":[""positive""]}]",,18726.0,"[{""start"":45,""end"":53,""text"":""kulaklık"",""labels"":[""Performans""]},{""start"":0,""end"":7,""text"":""görüntü"",""labels"":[""Tasarım""]}]",14.743,görüntü havalı aman aman birşey değil normal kulaklık,2024-08-05T15:40:17.290208Z
3139.0,1.0,2024-08-05T15:41:03.896635Z,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""negative""]},{""start"":32,""end"":40,""text"":""disariya"",""labels"":[""negative""]},{""start"":200,""end"":206,""text"":""durusu"",""labels"":[""positive""]}]",,18728.0,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""Performans""]},{""start"":32,""end"":40,""text"":""disariya"",""labels"":[""Gürültü Önleyici""]},{""start"":200,""end"":206,""text"":""durusu"",""labels"":[""Tasarım""]}]",39.926,ürün çok kot ses fulle baya bir disariya ver otobüs gider beraber sarki dinle al 1 yıl ol temiz kullanmama rağmen sol taraf calismiyo bir kafa göre acilin kapaniyo delir 2000 lira hak etmiyor disinda durusu falan güzel rahat,2024-08-05T15:41:03.896635Z
3140.0,1.0,2024-08-05T15:41:19.545265Z,"[{""start"":52,""end"":59,""text"":""tavsiye"",""labels"":[""negative""]},{""start"":0,""end"":8,""text"":""kulaklık"",""labels"":[""negative""]}]",,18729.0,"[{""start"":52,""end"":59,""text"":""tavsiye"",""labels"":[""Performans""]},{""start"":0,""end"":8,""text"":""kulaklık"",""labels"":[""Performans""]}]",15.037,kulaklık yer düş kır tekrar yenisini al zorunda kal tavsiye etmiyorum,2024-08-05T15:41:19.545265Z
